,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song name
68,0.853,0.706,7,-7.598,1,0.0451,0.403,0.046,0.0751,0.778,121.991,audio_features,1fPCGREltHJuV3axEPydLp,spotify:track:1fPCGREltHJuV3axEPydLp,https://api.spotify.com/v1/tracks/1fPCGREltHJuV3axEPydLp,https://api.spotify.com/v1/audio-analysis/1fPCGREltHJuV3axEPydLp,189200,4,Shakira,Loba
69,0.746,0.876,1,-6.042,1,0.0345,0.0438,2.51e-06,0.112,0.928,119.97,audio_features,7jxHeJLVpnP7S08JFF4GBi,spotify:track:7jxHeJLVpnP7S08JFF4GBi,https://api.spotify.com/v1/tracks/7jxHeJLVpnP7S08JFF4GBi,https://api.spotify.com/v1/audio-analysis/7jxHeJLVpnP7S08JFF4GBi,267827,4,Shakira,"Ciega, Sordomuda"
70,0.766,0.822,1,-4.126,0,0.16,0.39,3.37e-05,0.349,0.881,165.842,audio_features,7DrluKkTviBwCc8AV3VGmf,spotify:track:7DrluKkTviBwCc8AV3VGmf,https://api.spotify.com/v1/tracks/7DrluKkTviBwCc8AV3VGmf,https://api.spotify.com/v1/audio-analysis/7DrluKkTviBwCc8AV3VGmf,231921,4,Shakira,Clandestino
71,0.74,0.879,9,-2.251,0,0.105,0.193,8.25e-05,0.0928,0.948,103.71,audio_features,4qknM1pQz53QOyfDVTjcM9,spotify:track:4qknM1pQz53QOyfDVTjcM9,https://api.spotify.com/v1/tracks/4qknM1pQz53QOyfDVTjcM9,https://api.spotify.com/v1/audio-analysis/4qknM1pQz53QOyfDVTjcM9,226893,4,Shakira,Me Enamoré
72,0.839,0.403,0,-11.059,1,0.0308,0.5,1.81e-06,0.0786,0.575,97.967,audio_features,0KAqMRUSZwzG3dZLdDA4eH,spotify:track:0KAqMRUSZwzG3dZLdDA4eH,https://api.spotify.com/v1/tracks/0KAqMRUSZwzG3dZLdDA4eH,https://api.spotify.com/v1/audio-analysis/0KAqMRUSZwzG3dZLdDA4eH,254240,4,Shakira,Antologia
73,0.595,0.461,6,-7.786,1,0.0641,0.269,0.000149,0.123,0.338,91.976,audio_features,78dbqYDvx6FOefROApu9w0,spotify:track:78dbqYDvx6FOefROApu9w0,https://api.spotify.com/v1/tracks/78dbqYDvx6FOefROApu9w0,https://api.spotify.com/v1/audio-analysis/78dbqYDvx6FOefROApu9w0,192867,4,Shakira,Inevitable
74,0.827,0.832,0,-5.373,1,0.121,0.0378,2.57e-05,0.157,0.737,133.01,audio_features,19t0Z7qsoV6A1CGJVYRnjm,spotify:track:19t0Z7qsoV6A1CGJVYRnjm,https://api.spotify.com/v1/tracks/19t0Z7qsoV6A1CGJVYRnjm,https://api.spotify.com/v1/audio-analysis/19t0Z7qsoV6A1CGJVYRnjm,170387,4,Shakira,Rabiosa (feat. El Cata)
75,0.916,0.552,3,-5.051,0,0.0546,0.344,0.000722,0.0566,0.349,118.981,audio_features,45PF1Y3RcW5MK0jxWvhc4D,spotify:track:45PF1Y3RcW5MK0jxWvhc4D,https://api.spotify.com/v1/tracks/45PF1Y3RcW5MK0jxWvhc4D,https://api.spotify.com/v1/audio-analysis/45PF1Y3RcW5MK0jxWvhc4D,204044,4,Shakira,Don't Wait Up
76,0.687,0.361,10,-11.589,1,0.0792,0.35,1.11e-05,0.11,0.526,165.747,audio_features,0OEBOJhSObnFuHuasXdt52,spotify:track:0OEBOJhSObnFuHuasXdt52,https://api.spotify.com/v1/tracks/0OEBOJhSObnFuHuasXdt52,https://api.spotify.com/v1/audio-analysis/0OEBOJhSObnFuHuasXdt52,173133,4,Shakira,Dia de Enero
77,0.768,0.845,1,-4.767,0,0.0337,0.179,0.0,0.209,0.891,108.977,audio_features,3TY1PFZXmYeiLcXygB74My,spotify:track:3TY1PFZXmYeiLcXygB74My,https://api.spotify.com/v1/tracks/3TY1PFZXmYeiLcXygB74My,https://api.spotify.com/v1/audio-analysis/3TY1PFZXmYeiLcXygB74My,194107,4,Shakira,"Suerte (Whenever, Wherever)"
78,0.732,0.814,2,-7.716,1,0.0402,0.0307,0.0,0.0691,0.782,116.973,audio_features,4M1lEbqPzlEw1JYWB6aE7K,spotify:track:4M1lEbqPzlEw1JYWB6aE7K,https://api.spotify.com/v1/tracks/4M1lEbqPzlEw1JYWB6aE7K,https://api.spotify.com/v1/audio-analysis/4M1lEbqPzlEw1JYWB6aE7K,232467,4,Shakira,Estoy Aquí
79,0.616,0.597,8,-5.328,1,0.0415,0.691,0.0,0.104,0.362,165.508,audio_features,15f8Cv8RXUlOOCIf2oaceN,spotify:track:15f8Cv8RXUlOOCIf2oaceN,https://api.spotify.com/v1/tracks/15f8Cv8RXUlOOCIf2oaceN,https://api.spotify.com/v1/audio-analysis/15f8Cv8RXUlOOCIf2oaceN,224067,4,Shakira,Underneath Your Clothes
80,0.728,0.731,2,-7.075,0,0.0347,0.0331,0.351,0.0888,0.602,130.032,audio_features,3uU6dqBjVKRTPis0RrTaT4,spotify:track:3uU6dqBjVKRTPis0RrTaT4,https://api.spotify.com/v1/tracks/3uU6dqBjVKRTPis0RrTaT4,https://api.spotify.com/v1/audio-analysis/3uU6dqBjVKRTPis0RrTaT4,220667,4,Shakira,Las de la Intuición
81,0.717,0.952,6,-4.902,1,0.0481,0.15,0.0,0.166,0.665,126.993,audio_features,4EDfdYJ7mqXRoWAqzF1PVO,spotify:track:4EDfdYJ7mqXRoWAqzF1PVO,https://api.spotify.com/v1/tracks/4EDfdYJ7mqXRoWAqzF1PVO,https://api.spotify.com/v1/audio-analysis/4EDfdYJ7mqXRoWAqzF1PVO,235733,4,Shakira,Ojos Así
82,0.891,0.809,0,-5.753,1,0.0756,0.0407,0.136,0.0743,0.967,126.023,audio_features,4zy1s9GnxWsNzZp1688euA,spotify:track:4zy1s9GnxWsNzZp1688euA,https://api.spotify.com/v1/tracks/4zy1s9GnxWsNzZp1688euA,https://api.spotify.com/v1/audio-analysis/4zy1s9GnxWsNzZp1688euA,147480,4,Shakira,Addicted to You
83,0.567,0.333,0,-8.818,1,0.0258,0.714,4.53e-06,0.25,0.208,139.807,audio_features,6ZEVQ2whiJvhjCNAOJ0DC3,spotify:track:6ZEVQ2whiJvhjCNAOJ0DC3,https://api.spotify.com/v1/tracks/6ZEVQ2whiJvhjCNAOJ0DC3,https://api.spotify.com/v1/audio-analysis/6ZEVQ2whiJvhjCNAOJ0DC3,214133,4,Shakira,Tú
84,0.743,0.78,7,-9.212,1,0.0722,0.0635,0.0,0.126,0.597,109.044,audio_features,6IGvaQ4aFBjy66TdUurIiA,spotify:track:6IGvaQ4aFBjy66TdUurIiA,https://api.spotify.com/v1/tracks/6IGvaQ4aFBjy66TdUurIiA,https://api.spotify.com/v1/audio-analysis/6IGvaQ4aFBjy66TdUurIiA,231693,4,Shakira,Donde Estas Corazon
85,0.677,0.897,2,-5.458,1,0.0393,0.0431,0.0,0.264,0.828,107.78,audio_features,7Apo6o7oxgFyXaSmdx6NHN,spotify:track:7Apo6o7oxgFyXaSmdx6NHN,https://api.spotify.com/v1/tracks/7Apo6o7oxgFyXaSmdx6NHN,https://api.spotify.com/v1/audio-analysis/7Apo6o7oxgFyXaSmdx6NHN,210267,4,Shakira,Si Te Vas
86,0.854,0.684,6,-7.333,0,0.0361,0.00854,0.0,0.152,0.673,119.957,audio_features,5yKQTwznar5I75UyYJ9CnR,spotify:track:5yKQTwznar5I75UyYJ9CnR,https://api.spotify.com/v1/tracks/5yKQTwznar5I75UyYJ9CnR,https://api.spotify.com/v1/audio-analysis/5yKQTwznar5I75UyYJ9CnR,205800,4,Shakira,"Pies Descalzos, Sueños Blancos"
87,0.802,0.313,0,-12.157,1,0.0288,0.714,1.16e-05,0.111,0.487,104.931,audio_features,1j5NOlhczuiPnZdT6aovgY,spotify:track:1j5NOlhczuiPnZdT6aovgY,https://api.spotify.com/v1/tracks/1j5NOlhczuiPnZdT6aovgY,https://api.spotify.com/v1/audio-analysis/1j5NOlhczuiPnZdT6aovgY,211907,4,Shakira,Moscas en la Casa
88,0.782,0.806,11,-5.448,1,0.0761,0.179,0.000113,0.341,0.576,127.965,audio_features,2A17TySL9lcoRTA28w9yfB,spotify:track:2A17TySL9lcoRTA28w9yfB,https://api.spotify.com/v1/tracks/2A17TySL9lcoRTA28w9yfB,https://api.spotify.com/v1/audio-analysis/2A17TySL9lcoRTA28w9yfB,197680,4,Shakira,La La La (Brazil 2014) (feat. Carlinhos Brown)
89,0.72,0.302,0,-12.02,0,0.0324,0.841,0.00451,0.109,0.423,131.989,audio_features,0J6dOwflFSy3h1AoKmkqKc,spotify:track:0J6dOwflFSy3h1AoKmkqKc,https://api.spotify.com/v1/tracks/0J6dOwflFSy3h1AoKmkqKc,https://api.spotify.com/v1/audio-analysis/0J6dOwflFSy3h1AoKmkqKc,285040,4,Shakira,No (feat. Gustavo Cerati)
90,0.71,0.871,9,-5.037,1,0.0503,0.0116,3e-06,0.108,0.829,126.957,audio_features,63Tl9k1sH8tznn3bqoMuyF,spotify:track:63Tl9k1sH8tznn3bqoMuyF,https://api.spotify.com/v1/tracks/63Tl9k1sH8tznn3bqoMuyF,https://api.spotify.com/v1/audio-analysis/63Tl9k1sH8tznn3bqoMuyF,183947,4,Shakira,Waka Waka (This Time for Africa) - K-Mix
91,0.601,0.897,11,-5.423,0,0.0495,0.0174,7.61e-06,0.0299,0.66,179.356,audio_features,1w5nWhUzrQqj0WnDXrgsnC,spotify:track:1w5nWhUzrQqj0WnDXrgsnC,https://api.spotify.com/v1/tracks/1w5nWhUzrQqj0WnDXrgsnC,https://api.spotify.com/v1/audio-analysis/1w5nWhUzrQqj0WnDXrgsnC,223200,4,Shakira,"Te Aviso, Te Anuncio (Tango)"
92,0.765,0.51,7,-8.314,0,0.0271,0.274,7.14e-05,0.276,0.417,113.023,audio_features,3pWF6sOdKOtwtIbVaFMN6U,spotify:track:3pWF6sOdKOtwtIbVaFMN6U,https://api.spotify.com/v1/tracks/3pWF6sOdKOtwtIbVaFMN6U,https://api.spotify.com/v1/audio-analysis/3pWF6sOdKOtwtIbVaFMN6U,287333,4,Shakira,Que Me Quedes Tú
93,0.541,0.628,0,-4.682,0,0.0603,0.733,0.0,0.056,0.364,80.027,audio_features,1eIk4CkooTRycHSDfaShLC,spotify:track:1eIk4CkooTRycHSDfaShLC,https://api.spotify.com/v1/tracks/1eIk4CkooTRycHSDfaShLC,https://api.spotify.com/v1/audio-analysis/1eIk4CkooTRycHSDfaShLC,239333,4,Shakira,Empire
94,0.712,0.852,9,-4.825,1,0.0425,0.0125,5.38e-06,0.109,0.906,127.006,audio_features,4DRFIoachXrW8YV7Yje0yz,spotify:track:4DRFIoachXrW8YV7Yje0yz,https://api.spotify.com/v1/tracks/4DRFIoachXrW8YV7Yje0yz,https://api.spotify.com/v1/audio-analysis/4DRFIoachXrW8YV7Yje0yz,184120,4,Shakira,Waka Waka (Esto Es Africa) - K-Mix
95,0.792,0.73,11,-5.376,1,0.0698,0.0623,2.66e-05,0.089,0.616,128.029,audio_features,0YoUczWJPqphLvxnTXG00N,spotify:track:0YoUczWJPqphLvxnTXG00N,https://api.spotify.com/v1/tracks/0YoUczWJPqphLvxnTXG00N,https://api.spotify.com/v1/audio-analysis/0YoUczWJPqphLvxnTXG00N,186507,4,Shakira,Dare (La La La)
96,0.844,0.465,0,-8.444,1,0.0295,0.489,5.56e-06,0.095,0.556,97.964,audio_features,1I1DRPWM8iIYEbsuGMbaR3,spotify:track:1I1DRPWM8iIYEbsuGMbaR3,https://api.spotify.com/v1/tracks/1I1DRPWM8iIYEbsuGMbaR3,https://api.spotify.com/v1/audio-analysis/1I1DRPWM8iIYEbsuGMbaR3,251053,4,Shakira,Antologia
97,0.8,0.874,4,-3.955,0,0.0667,0.186,1.77e-05,0.0877,0.85,112.003,audio_features,6YMPu36VGIknb8Ey1ohW3j,spotify:track:6YMPu36VGIknb8Ey1ohW3j,https://api.spotify.com/v1/tracks/6YMPu36VGIknb8Ey1ohW3j,https://api.spotify.com/v1/audio-analysis/6YMPu36VGIknb8Ey1ohW3j,193160,4,Shakira,Loca (feat. Dizzee Rascal)
98,0.602,0.864,11,-5.282,0,0.0661,0.0149,0.0,0.0246,0.71,179.391,audio_features,36YNa8joLwu9yor2TkZbIY,spotify:track:36YNa8joLwu9yor2TkZbIY,https://api.spotify.com/v1/tracks/36YNa8joLwu9yor2TkZbIY,https://api.spotify.com/v1/audio-analysis/36YNa8joLwu9yor2TkZbIY,222533,4,Shakira,Objection (Tango)
99,0.75,0.46,0,-7.932,1,0.0334,0.457,0.0,0.0996,0.201,130.078,audio_features,5J5uyhoBZxJwmjy2Zg6DgF,spotify:track:5J5uyhoBZxJwmjy2Zg6DgF,https://api.spotify.com/v1/tracks/5J5uyhoBZxJwmjy2Zg6DgF,https://api.spotify.com/v1/audio-analysis/5J5uyhoBZxJwmjy2Zg6DgF,174533,4,Shakira,Antes de las Seis
100,0.833,0.78,6,-3.153,0,0.0351,0.464,1.09e-06,0.146,0.93,130.926,audio_features,5Qn56ssVeZJfNwDCme7Eo0,spotify:track:5Qn56ssVeZJfNwDCme7Eo0,https://api.spotify.com/v1/tracks/5Qn56ssVeZJfNwDCme7Eo0,https://api.spotify.com/v1/audio-analysis/5Qn56ssVeZJfNwDCme7Eo0,219640,4,Shakira,Amarillo
101,0.774,0.504,7,-6.843,0,0.0552,0.556,0.0,0.128,0.323,132.009,audio_features,7GncL3nyKUjsEm8Z5gvTpW,spotify:track:7GncL3nyKUjsEm8Z5gvTpW,https://api.spotify.com/v1/tracks/7GncL3nyKUjsEm8Z5gvTpW,https://api.spotify.com/v1/audio-analysis/7GncL3nyKUjsEm8Z5gvTpW,199813,4,Shakira,Trap (feat. Maluma)
102,0.743,0.813,2,-7.112,1,0.233,0.202,0.0,0.479,0.819,91.996,audio_features,6fufW0yhOYcNHvAaUwgpS1,spotify:track:6fufW0yhOYcNHvAaUwgpS1,https://api.spotify.com/v1/tracks/6fufW0yhOYcNHvAaUwgpS1,https://api.spotify.com/v1/audio-analysis/6fufW0yhOYcNHvAaUwgpS1,204987,4,Shakira,Gordita (feat. Residente Calle 13)
103,0.669,0.885,2,-5.462,1,0.0497,0.0362,0.0,0.13,0.627,123.94,audio_features,4suenIuyqxZYV0VIjsbYrG,spotify:track:4suenIuyqxZYV0VIjsbYrG,https://api.spotify.com/v1/tracks/4suenIuyqxZYV0VIjsbYrG,https://api.spotify.com/v1/audio-analysis/4suenIuyqxZYV0VIjsbYrG,232200,4,Shakira,No Creo
104,0.384,0.438,0,-9.149,1,0.0362,0.753,0.0,0.101,0.287,87.903,audio_features,5EQzuYfTZt7B2LqlvTF49l,spotify:track:5EQzuYfTZt7B2LqlvTF49l,https://api.spotify.com/v1/tracks/5EQzuYfTZt7B2LqlvTF49l,https://api.spotify.com/v1/audio-analysis/5EQzuYfTZt7B2LqlvTF49l,456867,4,Celine Dion,It's All Coming Back to Me Now
105,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,audio_features,33LC84JgLvK2KuW43MfaNq,spotify:track:33LC84JgLvK2KuW43MfaNq,https://api.spotify.com/v1/tracks/33LC84JgLvK2KuW43MfaNq,https://api.spotify.com/v1/audio-analysis/33LC84JgLvK2KuW43MfaNq,280000,1,Celine Dion,"My Heart Will Go On - Love Theme from ""Titanic"""
106,0.615,0.467,1,-9.883,1,0.0327,0.314,0.0,0.099,0.177,119.919,audio_features,28UMiBhn383n9S7GL4tsxD,spotify:track:28UMiBhn383n9S7GL4tsxD,https://api.spotify.com/v1/tracks/28UMiBhn383n9S7GL4tsxD,https://api.spotify.com/v1/audio-analysis/28UMiBhn383n9S7GL4tsxD,273667,4,Celine Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")"
107,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054,audio_features,5kK1Iru9ogP3Iy1zsANU1n,spotify:track:5kK1Iru9ogP3Iy1zsANU1n,https://api.spotify.com/v1/tracks/5kK1Iru9ogP3Iy1zsANU1n,https://api.spotify.com/v1/audio-analysis/5kK1Iru9ogP3Iy1zsANU1n,342400,4,Celine Dion,The Power of Love
108,0.634,0.886,9,-5.424,1,0.0434,0.154,0.0,0.118,0.577,93.04,audio_features,5s4catxeZsaWFnOrvrXZHf,spotify:track:5s4catxeZsaWFnOrvrXZHf,https://api.spotify.com/v1/tracks/5s4catxeZsaWFnOrvrXZHf,https://api.spotify.com/v1/audio-analysis/5s4catxeZsaWFnOrvrXZHf,241373,4,Celine Dion,That's the Way It Is
109,0.463,0.4,6,-9.999,0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,audio_features,7B3UAPLYAbwXVgbHSKEaTw,spotify:track:7B3UAPLYAbwXVgbHSKEaTw,https://api.spotify.com/v1/tracks/7B3UAPLYAbwXVgbHSKEaTw,https://api.spotify.com/v1/audio-analysis/7B3UAPLYAbwXVgbHSKEaTw,249240,4,Celine Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast"""
110,0.342,0.425,0,-9.064,0,0.0425,0.459,0.0,0.122,0.115,110.62,audio_features,7FihoA0WgTT21DkWR7wbYR,spotify:track:7FihoA0WgTT21DkWR7wbYR,https://api.spotify.com/v1/tracks/7FihoA0WgTT21DkWR7wbYR,https://api.spotify.com/v1/audio-analysis/7FihoA0WgTT21DkWR7wbYR,199507,4,Celine Dion,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack"
111,0.344,0.325,11,-10.005,0,0.0287,0.35,0.0223,0.0686,0.0775,118.515,audio_features,0gsl92EMIScPGV1AU35nuD,spotify:track:0gsl92EMIScPGV1AU35nuD,https://api.spotify.com/v1/tracks/0gsl92EMIScPGV1AU35nuD,https://api.spotify.com/v1/audio-analysis/0gsl92EMIScPGV1AU35nuD,312307,4,Celine Dion,All By Myself
112,0.691,0.64,8,-5.087,1,0.0384,0.0247,5.24e-06,0.2,0.452,101.991,audio_features,2FTZeRHQ4gRPViPMpWL9uX,spotify:track:2FTZeRHQ4gRPViPMpWL9uX,https://api.spotify.com/v1/tracks/2FTZeRHQ4gRPViPMpWL9uX,https://api.spotify.com/v1/audio-analysis/2FTZeRHQ4gRPViPMpWL9uX,210227,4,Celine Dion,I'm Alive
113,0.186,0.321,10,-8.513,1,0.0338,0.821,3.59e-06,0.115,0.0505,81.915,audio_features,6zlY4xmlgqvn4LxjzoS2mz,spotify:track:6zlY4xmlgqvn4LxjzoS2mz,https://api.spotify.com/v1/tracks/6zlY4xmlgqvn4LxjzoS2mz,https://api.spotify.com/v1/audio-analysis/6zlY4xmlgqvn4LxjzoS2mz,268933,5,Celine Dion,The Prayer
114,0.393,0.503,0,-8.191,1,0.0425,0.716,0.0,0.0981,0.285,87.84,audio_features,0q9mq2TknlmqiX6x6IxmMS,spotify:track:0q9mq2TknlmqiX6x6IxmMS,https://api.spotify.com/v1/tracks/0q9mq2TknlmqiX6x6IxmMS,https://api.spotify.com/v1/audio-analysis/0q9mq2TknlmqiX6x6IxmMS,329667,4,Celine Dion,It's All Coming Back to Me Now - Radio Version
115,0.281,0.273,1,-9.128,1,0.0325,0.89,0.0,0.287,0.348,79.893,audio_features,0CJvw1j88DGbvDhqmjJgc8,spotify:track:0CJvw1j88DGbvDhqmjJgc8,https://api.spotify.com/v1/tracks/0CJvw1j88DGbvDhqmjJgc8,https://api.spotify.com/v1/audio-analysis/0CJvw1j88DGbvDhqmjJgc8,217537,4,Celine Dion,How Does A Moment Last Forever
116,0.566,0.912,11,-4.198,1,0.0629,0.00051,0.0,0.215,0.644,134.994,audio_features,3zN4OLeBAN7LwAr442bB8E,spotify:track:3zN4OLeBAN7LwAr442bB8E,https://api.spotify.com/v1/tracks/3zN4OLeBAN7LwAr442bB8E,https://api.spotify.com/v1/audio-analysis/3zN4OLeBAN7LwAr442bB8E,240600,4,Celine Dion,I Drove All Night
117,0.494,0.596,9,-6.641,1,0.0311,0.298,0.0,0.219,0.166,119.971,audio_features,0UEqov6I69uqwBG6J2wMwC,spotify:track:0UEqov6I69uqwBG6J2wMwC,https://api.spotify.com/v1/tracks/0UEqov6I69uqwBG6J2wMwC,https://api.spotify.com/v1/audio-analysis/0UEqov6I69uqwBG6J2wMwC,279360,4,Celine Dion,To Love You More - Radio Edit
118,0.546,0.315,2,-11.208,1,0.0324,0.601,3.43e-06,0.0795,0.0756,82.951,audio_features,0HuNPrWCyZpCx59pu9ON99,spotify:track:0HuNPrWCyZpCx59pu9ON99,https://api.spotify.com/v1/tracks/0HuNPrWCyZpCx59pu9ON99,https://api.spotify.com/v1/audio-analysis/0HuNPrWCyZpCx59pu9ON99,250893,4,Celine Dion,Immortality (feat. Bee Gees)
119,0.574,0.691,6,-5.103,1,0.035,0.0826,1.65e-05,0.149,0.195,91.969,audio_features,5fkDD7aQLUmMy1EwzNm0ZB,spotify:track:5fkDD7aQLUmMy1EwzNm0ZB,https://api.spotify.com/v1/tracks/5fkDD7aQLUmMy1EwzNm0ZB,https://api.spotify.com/v1/audio-analysis/5fkDD7aQLUmMy1EwzNm0ZB,259773,4,Celine Dion,A New Day Has Come - Radio Remix
120,0.46,0.437,7,-10.587,1,0.0304,0.128,0.0,0.025,0.227,172.382,audio_features,6vubJBI43jIr557lvNbzlH,spotify:track:6vubJBI43jIr557lvNbzlH,https://api.spotify.com/v1/tracks/6vubJBI43jIr557lvNbzlH,https://api.spotify.com/v1/audio-analysis/6vubJBI43jIr557lvNbzlH,234360,4,Celine Dion,If You Asked Me To
121,0.591,0.522,8,-6.281,0,0.0311,0.552,0.0,0.0891,0.149,114.015,audio_features,67VjdDhTa5jzQxHGe6f26r,spotify:track:67VjdDhTa5jzQxHGe6f26r,https://api.spotify.com/v1/tracks/67VjdDhTa5jzQxHGe6f26r,https://api.spotify.com/v1/audio-analysis/67VjdDhTa5jzQxHGe6f26r,287733,4,Celine Dion,I Surrender
122,0.536,0.523,8,-8.885,1,0.0306,0.369,0.000525,0.227,0.236,140.059,audio_features,2PFAYhBcNRj1UaluR7ZgUy,spotify:track:2PFAYhBcNRj1UaluR7ZgUy,https://api.spotify.com/v1/tracks/2PFAYhBcNRj1UaluR7ZgUy,https://api.spotify.com/v1/audio-analysis/2PFAYhBcNRj1UaluR7ZgUy,286893,4,Celine Dion,The Power of Love - Radio Edit
123,0.528,0.62,10,-10.419,1,0.0285,0.648,1.63e-06,0.0801,0.595,74.051,audio_features,0S7Vv5am0xbAXgJ2RFQR8S,spotify:track:0S7Vv5am0xbAXgJ2RFQR8S,https://api.spotify.com/v1/tracks/0S7Vv5am0xbAXgJ2RFQR8S,https://api.spotify.com/v1/audio-analysis/0S7Vv5am0xbAXgJ2RFQR8S,272867,4,Celine Dion,Where Does My Heart Beat Now
124,0.168,0.404,8,-9.511,1,0.0396,0.718,0.000286,0.976,0.0676,79.912,audio_features,2ug8lg1r1YRLj5lxygZEeQ,spotify:track:2ug8lg1r1YRLj5lxygZEeQ,https://api.spotify.com/v1/tracks/2ug8lg1r1YRLj5lxygZEeQ,https://api.spotify.com/v1/audio-analysis/2ug8lg1r1YRLj5lxygZEeQ,278000,5,Celine Dion,The Prayer - LIVE Duet with Josh Groban
125,0.547,0.397,2,-10.463,0,0.0271,0.387,0.0,0.14,0.277,134.346,audio_features,5T0VoskNbpJIqm2RSPU2Xt,spotify:track:5T0VoskNbpJIqm2RSPU2Xt,https://api.spotify.com/v1/tracks/5T0VoskNbpJIqm2RSPU2Xt,https://api.spotify.com/v1/audio-analysis/5T0VoskNbpJIqm2RSPU2Xt,288000,4,Celine Dion,Think Twice
126,0.703,0.497,10,-8.421,1,0.0523,0.275,0.0,0.0923,0.402,104.989,audio_features,2d6wvZdvJ0bGJ4Olfm1lsp,spotify:track:2d6wvZdvJ0bGJ4Olfm1lsp,https://api.spotify.com/v1/tracks/2d6wvZdvJ0bGJ4Olfm1lsp,https://api.spotify.com/v1/audio-analysis/2d6wvZdvJ0bGJ4Olfm1lsp,239107,4,Celine Dion,Imperfections
127,0.537,0.602,2,-8.937,1,0.07,0.326,0.000115,0.0548,0.509,180.077,audio_features,6qlpXtA29VcxCNgLWR5IWx,spotify:track:6qlpXtA29VcxCNgLWR5IWx,https://api.spotify.com/v1/tracks/6qlpXtA29VcxCNgLWR5IWx,https://api.spotify.com/v1/audio-analysis/6qlpXtA29VcxCNgLWR5IWx,254093,4,Celine Dion,Pour que tu m'aimes encore
128,0.438,0.496,1,-7.905,0,0.0262,0.436,0.0,0.225,0.257,176.984,audio_features,7hyFKrPZo1Zv4D35MpTBdr,spotify:track:7hyFKrPZo1Zv4D35MpTBdr,https://api.spotify.com/v1/tracks/7hyFKrPZo1Zv4D35MpTBdr,https://api.spotify.com/v1/audio-analysis/7hyFKrPZo1Zv4D35MpTBdr,330200,3,Celine Dion,I Love You
129,0.476,0.886,0,-5.86,0,0.0668,0.114,0.0,0.81,0.653,166.964,audio_features,1qNjY6nEGbZ9XJ6rpaG0Eq,spotify:track:1qNjY6nEGbZ9XJ6rpaG0Eq,https://api.spotify.com/v1/tracks/1qNjY6nEGbZ9XJ6rpaG0Eq,https://api.spotify.com/v1/audio-analysis/1qNjY6nEGbZ9XJ6rpaG0Eq,250560,4,Celine Dion,"River Deep, Mountain High"
